day,pdays,previous,age_group_young_adult,age_group_adult,age_group_middle_aged,age_group_senior,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,balance_log,housing_yes,loan_yes,contact_telephone,contact_unknown,month_encoded,campaign_log,y,poutcome_other,poutcome_success
15,364,1.0986122886681098,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,9.034438166984412,False,True,False,False,4,1.0986122886681098,False,False,False
15,371,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.565844630930576,True,False,False,False,4,1.3862943611198906,False,False,False
15,291,1.9459101490553132,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,8.993551586299981,True,False,False,False,4,1.6094379124341003,False,False,False
15,352,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.998754769495703,True,True,False,False,4,1.0986122886681098,False,False,False
15,368,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.990441550826862,True,False,False,False,4,1.0986122886681098,True,False,False
15,179,1.791759469228055,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.903087472514787,True,False,True,False,4,2.3978952727983707,False,False,False
15,361,1.3862943611198906,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,8.98281222234415,True,False,False,False,4,1.0986122886681098,False,False,False
15,374,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.035153304082828,True,False,False,False,4,2.4849066497880004,False,True,False
15,331,2.6390573296152584,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.321971188147367,False,False,False,False,4,2.1972245773362196,False,False,False
15,347,0.6931471805599453,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.960210955576986,True,True,False,False,4,1.3862943611198906,False,False,False
15,353,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.952087643548404,True,False,False,False,4,1.6094379124341003,False,False,False
15,361,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.783295367207723,True,False,False,False,4,1.0986122886681098,False,False,False
15,175,1.6094379124341003,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.224341891611996,True,False,False,False,4,1.3862943611198906,True,False,False
15,297,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,8.974871170971337,True,False,False,False,4,1.0986122886681098,False,False,False
15,298,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.239802082125802,True,False,False,False,4,1.3862943611198906,False,False,False
15,357,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9.52995706295831,True,True,False,False,4,1.3862943611198906,False,False,False
15,372,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.148358579620302,True,False,False,False,4,1.791759469228055,False,False,False
15,366,1.6094379124341003,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9.05321861620397,True,False,False,False,4,2.1972245773362196,False,True,False
15,359,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.064852065227576,True,False,False,False,4,1.6094379124341003,False,False,False
15,371,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.020752479190183,True,False,False,False,4,1.3862943611198906,False,False,False
15,346,1.0986122886681098,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,9.03145291191651,False,False,False,False,4,1.3862943611198906,False,False,False
15,333,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.101975347298058,True,False,False,False,4,1.0986122886681098,False,False,False
15,371,0.6931471805599453,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.981430225767635,True,False,True,False,4,2.0794415416798357,False,False,False
15,345,2.302585092994046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.053920452704881,True,False,False,False,4,1.3862943611198906,False,True,False
15,343,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.152499372286332,True,False,False,False,4,1.0986122886681098,False,False,False
15,368,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,8.962135390066601,True,False,False,False,4,1.3862943611198906,False,False,False
15,375,0.6931471805599453,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.026177120302856,True,False,False,False,4,1.6094379124341003,True,False,False
15,365,0.6931471805599453,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.049584593096789,True,False,False,False,4,1.3862943611198906,False,True,False
15,367,1.3862943611198906,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,9.033483854613287,True,True,False,False,4,1.3862943611198906,False,False,False
15,175,1.791759469228055,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,8.921591063563978,True,False,False,False,4,2.1972245773362196,False,False,False
15,175,1.3862943611198906,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.071882578828616,True,False,False,False,4,1.9459101490553132,False,False,False
15,331,2.833213344056216,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.976767625171433,True,False,False,False,4,2.3978952727983707,False,True,False
15,359,1.3862943611198906,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.163143937145207,True,False,False,False,4,1.3862943611198906,False,False,False
15,179,1.3862943611198906,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,9.367771379925012,True,False,False,False,4,1.791759469228055,False,False,False
15,351,1.791759469228055,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.366745651140318,True,False,False,False,4,1.0986122886681098,False,False,False
15,332,1.9459101490553132,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.995536944936974,True,False,False,False,4,2.0794415416798357,False,False,False
15,333,1.791759469228055,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.318656515459642,True,False,False,False,4,1.0986122886681098,False,True,False
15,343,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,9.464207095933233,True,False,False,False,4,1.0986122886681098,False,True,False
15,359,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.099520536870939,True,False,False,False,4,1.791759469228055,False,False,False
15,352,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.95712413640568,True,False,False,False,4,1.0986122886681098,False,False,False
15,350,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.981932990986873,True,False,False,False,4,1.0986122886681098,False,False,False
15,330,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,8.941545475242885,True,True,False,False,4,2.0794415416798357,False,False,False
15,312,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.015055148790369,True,True,False,False,4,2.0794415416798357,True,False,False
15,364,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,8.988570876215118,True,False,False,False,4,1.0986122886681098,False,True,False
15,175,1.791759469228055,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.58623934448258,True,False,False,False,4,1.6094379124341003,True,False,False
15,364,2.302585092994046,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.108418382250798,True,False,False,False,4,1.3862943611198906,False,True,False
15,366,0.6931471805599453,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.009202900924588,False,True,False,False,4,2.4849066497880004,False,True,False
15,350,1.3862943611198906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.181014542594355,True,True,False,False,4,1.3862943611198906,False,False,False
18,356,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.001099725830965,False,False,False,False,4,1.0986122886681098,False,False,False
18,178,1.9459101490553132,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.18993356219852,True,False,False,False,4,1.791759469228055,False,False,True
18,178,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.05321861620397,True,True,True,False,4,2.0794415416798357,False,True,False
18,179,0.6931471805599453,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,9.421897054038473,True,False,False,False,4,2.0794415416798357,False,False,False
18,368,1.3862943611198906,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.987196820661973,False,False,False,False,4,1.0986122886681098,False,False,False
18,355,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,8.951310542097564,True,False,False,False,4,1.791759469228055,False,False,False
18,357,2.6390573296152584,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.009447429596793,True,False,False,False,4,1.9459101490553132,False,True,False
18,178,1.791759469228055,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.163458386076051,True,True,False,False,4,1.0986122886681098,False,False,False
18,348,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,8.972083182851925,True,False,False,False,4,1.0986122886681098,False,False,False
18,334,1.6094379124341003,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.926384681265215,True,False,False,False,4,1.0986122886681098,True,False,False
18,355,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,8.979920411691197,True,True,False,False,4,1.6094379124341003,False,True,False
18,178,1.791759469228055,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,8.991437814919227,True,False,False,False,4,2.1972245773362196,False,True,False
18,364,3.1354942159291497,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.001592700945706,True,False,False,False,4,1.6094379124341003,False,True,False
18,371,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,8.992681750892542,True,True,False,False,4,1.3862943611198906,False,True,False
18,362,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.050758302151717,True,False,False,False,4,1.791759469228055,False,True,False
18,350,2.4849066497880004,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.019785010255125,True,True,False,False,4,2.4849066497880004,False,True,False
18,364,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.049114723476961,True,False,True,False,4,1.791759469228055,False,False,False
18,349,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.00724451596575,True,False,False,False,4,1.6094379124341003,False,True,False
18,371,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.98632143762602,True,False,False,False,4,1.0986122886681098,False,False,False
18,360,1.791759469228055,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.052984561199976,True,False,False,False,4,1.791759469228055,False,False,False
18,362,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.24009333012553,True,False,False,False,4,1.0986122886681098,False,True,False
18,354,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.259796980688776,True,False,True,False,4,1.791759469228055,False,False,True
18,298,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.10974625674048,True,False,False,False,4,1.0986122886681098,False,False,False
18,368,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.005527777346696,True,False,False,False,4,1.9459101490553132,False,True,False
18,179,2.3978952727983707,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,9.167432870964907,True,False,False,False,4,1.9459101490553132,False,False,False
18,349,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.953898535260459,True,False,False,False,4,1.0986122886681098,False,True,False
18,180,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,9.264260213965613,True,False,False,False,4,1.9459101490553132,False,True,False
18,367,3.258096538021482,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.02713842775492,True,False,False,False,4,2.0794415416798357,False,False,False
18,363,2.302585092994046,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,8.989818381366925,True,False,False,False,4,1.9459101490553132,False,False,False
18,350,2.302585092994046,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.99118884193151,True,False,False,False,4,2.0794415416798357,False,True,False
18,178,2.772588722239781,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.155672970633875,True,False,False,False,4,1.3862943611198906,False,False,False
18,350,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.21642184229205,True,False,False,False,4,1.0986122886681098,True,False,False
18,293,1.9459101490553132,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,9.013351778138825,True,False,False,False,4,1.0986122886681098,False,True,False
18,300,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.051110146405625,True,False,False,False,4,0.6931471805599453,False,False,True
18,356,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,8.808668062106715,True,False,False,False,4,0.6931471805599453,False,True,False
18,348,1.791759469228055,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.01627006814768,True,False,False,False,4,2.0794415416798357,False,False,False
18,370,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.97790377375038,True,False,False,False,4,0.6931471805599453,False,False,False
18,304,1.0986122886681098,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.007734471879521,True,False,False,False,4,1.0986122886681098,False,False,True
18,367,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.038958755220563,True,False,False,False,4,1.0986122886681098,False,True,False
18,299,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.046055177668327,True,False,False,False,4,0.6931471805599453,False,True,False
18,355,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.932212512329214,True,False,False,False,4,0.6931471805599453,False,False,False
18,355,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.175438319966918,True,False,False,False,4,0.6931471805599453,False,False,False
18,178,1.791759469228055,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.047586120674756,True,False,True,False,4,1.9459101490553132,False,False,False
18,350,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.383368881858544,True,False,False,False,4,0.6931471805599453,False,False,False
18,368,1.6094379124341003,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.9939241414114,True,False,False,False,4,0.6931471805599453,False,False,False
18,264,1.9459101490553132,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.032170186304704,True,False,False,False,4,0.6931471805599453,False,False,False
18,180,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.055556158175316,True,False,False,False,4,0.6931471805599453,False,False,False
18,180,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.276876895776427,True,False,False,False,4,0.6931471805599453,False,False,False
18,362,3.367295829986474,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.075093222568157,True,False,False,False,4,1.9459101490553132,False,False,False
18,364,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.036582045842716,True,False,False,False,4,0.6931471805599453,False,True,False
18,266,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.018089684104343,True,False,False,False,4,0.6931471805599453,True,False,False
18,355,1.3862943611198906,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,8.985695694535705,True,False,False,False,4,0.6931471805599453,False,False,False
18,370,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.089979015305,True,False,False,False,4,0.6931471805599453,False,False,False
18,355,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.155989777226102,True,False,False,False,4,0.6931471805599453,False,False,False
18,370,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,8.996528148090857,True,False,False,False,4,0.6931471805599453,False,False,False
18,363,0.6931471805599453,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.125218118559348,True,False,False,False,4,2.0794415416798357,False,False,False
18,349,1.791759469228055,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.055322649709574,True,True,False,False,4,0.6931471805599453,False,True,False
18,180,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.466841326944389,True,False,False,False,4,0.6931471805599453,False,False,False
18,357,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,9.078978053779355,True,False,False,False,4,1.0986122886681098,False,True,False
18,180,1.3862943611198906,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,9.103311799217659,True,False,False,False,4,0.6931471805599453,False,False,False
18,363,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.47401147446646,True,False,False,False,4,2.302585092994046,False,False,False
18,180,1.3862943611198906,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.260177606823355,True,False,False,False,4,0.6931471805599453,False,False,False
18,367,1.6094379124341003,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.131297164635729,True,False,False,False,4,1.3862943611198906,False,True,False
18,369,1.6094379124341003,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.030854790001436,True,False,False,False,4,0.6931471805599453,False,True,False
18,367,1.3862943611198906,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.914894908906568,True,False,False,False,4,0.6931471805599453,False,False,False
18,293,1.791759469228055,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,8.997518369733845,True,False,False,False,4,0.6931471805599453,False,False,False
18,364,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.038008749211576,True,False,False,False,4,0.6931471805599453,False,False,False
18,363,2.4849066497880004,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.187071745036828,True,False,False,False,4,1.791759469228055,False,True,False
18,178,0.6931471805599453,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.125109227613523,True,False,False,False,4,0.6931471805599453,False,False,False
18,350,1.9459101490553132,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.928110078202646,True,True,False,False,4,0.6931471805599453,False,False,False
18,354,0.6931471805599453,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,9.102977853647683,True,False,False,False,4,1.9459101490553132,False,False,False
18,178,0.6931471805599453,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.024733424190698,False,False,False,False,4,0.6931471805599453,False,False,False
18,334,1.6094379124341003,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.993551586299981,False,True,False,False,4,0.6931471805599453,False,True,False
18,370,0.6931471805599453,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.041921720351219,True,False,False,False,4,0.6931471805599453,False,False,False
18,346,2.4849066497880004,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,9.057888248784506,True,False,False,False,4,1.0986122886681098,False,False,False
18,349,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.97727273946428,True,False,False,False,4,1.0986122886681098,False,False,False
18,304,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.02713842775492,True,False,False,False,4,1.6094379124341003,False,False,False
18,360,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.019179866515024,True,False,False,False,4,0.6931471805599453,True,False,True
18,341,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.209139651399664,True,False,False,False,4,0.6931471805599453,False,False,False
18,370,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.040144994980068,True,False,False,False,4,0.6931471805599453,True,True,False
18,355,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.093469420244768,True,False,False,False,4,0.6931471805599453,False,False,False
18,298,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.020389788017736,True,False,False,False,4,1.791759469228055,False,True,False
18,370,1.3862943611198906,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.39024233725137,True,False,True,False,4,1.6094379124341003,False,True,False
18,269,1.6094379124341003,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.160834952072344,True,False,False,False,4,0.6931471805599453,False,False,False
18,348,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.03013657115323,True,False,False,False,4,0.6931471805599453,False,False,False
18,340,1.0986122886681098,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.03884005381381,True,False,False,False,4,0.6931471805599453,True,True,False
18,178,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.042986242304014,True,False,False,False,4,0.6931471805599453,False,False,False
18,178,1.3862943611198906,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.305650551780507,True,False,False,False,4,1.791759469228055,False,True,False
18,367,1.9459101490553132,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.009814110527381,True,False,False,False,4,0.6931471805599453,False,True,False
18,370,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.02401079378469,True,False,False,False,4,0.6931471805599453,True,False,False
18,362,0.6931471805599453,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.429556219952412,True,False,False,False,4,1.6094379124341003,False,True,False
18,180,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,8.926915889777042,True,True,False,False,4,0.6931471805599453,False,False,False
18,360,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.117457244496126,False,False,False,False,4,0.6931471805599453,False,False,False
18,353,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.177817180270623,True,False,False,False,4,1.0986122886681098,False,False,False
18,370,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,8.990815266184685,True,True,False,False,4,0.6931471805599453,False,False,False
18,370,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.147932911847565,True,False,False,False,4,1.0986122886681098,False,False,False
18,357,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.0455836463617,True,False,False,False,4,1.0986122886681098,False,False,True
18,355,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,10.315332267608332,True,False,False,False,4,0.6931471805599453,False,False,False
18,355,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.928110078202646,False,False,False,False,4,1.0986122886681098,False,False,False
18,294,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.995784837848506,True,False,False,False,4,1.791759469228055,False,False,False
18,178,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,8.995660899074103,False,False,False,False,4,1.3862943611198906,False,False,False
18,264,1.791759469228055,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.198267790741914,True,False,False,False,4,1.0986122886681098,False,False,False
18,263,2.6390573296152584,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,9.684584995479172,True,False,False,False,4,0.6931471805599453,False,False,False
18,335,0.6931471805599453,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,9.09301972939964,True,False,True,False,4,1.9459101490553132,False,True,False
18,349,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.902999661861218,True,False,False,False,4,2.0794415416798357,False,True,False
18,364,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.001839097398843,True,False,False,False,4,1.0986122886681098,False,False,True
18,355,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.010547069270189,True,False,False,False,4,1.0986122886681098,False,False,False
18,349,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.153875834995056,True,False,False,False,4,1.3862943611198906,False,True,False
18,356,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.033245134153809,True,False,False,False,4,1.0986122886681098,False,False,False
